type,input,repetition,input-size,output-size,time,download-time,compile-time
compile,full,39,55,33400,2450292157,0.006716,2.4407
compile,full,40,55,33400,2438690669,0.006539,2.42946
compile,full,41,55,33400,2430505190,0.006359,2.42148
compile,full,42,55,33400,2454060436,0.006466,2.44482
compile,full,43,55,33399,2472073656,0.006407,2.46286
compile,full,44,55,33400,2463306556,0.006608,2.45396
compile,full,45,55,33400,2437775833,0.006481,2.42836
compile,full,46,55,33400,2457014766,0.006653,2.44758
compile,full,47,55,33400,2454281709,0.006627,2.44496
compile,full,48,55,33399,2442592826,0.00657,2.43331
compile,full,49,55,33400,2433386224,0.006245,2.42438
compile,full,50,55,33400,2485896730,0.006871,2.47619
compile,small-update,1,56,268,106303696,0.00042,0.104152
compile,small-update,2,56,269,106181561,0.000397,0.104048
compile,small-update,3,56,269,108388430,0.000393,0.106317
compile,small-update,4,56,269,105010871,0.000344,0.102969
compile,small-update,5,56,269,107459962,0.000476,0.105278
compile,small-update,6,56,268,106711997,0.000349,0.10474
compile,small-update,7,56,269,105357165,0.000348,0.103368
compile,small-update,8,56,269,105570159,0.000392,0.103525
compile,small-update,9,56,269,105579962,0.000448,0.103373
compile,small-update,10,56,269,106090916,0.000435,0.103999
compile,small-update,11,56,269,105310582,0.000335,0.103336
compile,small-update,12,56,269,104648897,0.000418,0.102553
compile,small-update,13,56,269,104253694,0.000442,0.102153
compile,small-update,14,56,267,104289650,0.0004,0.102225
compile,small-update,15,56,269,104790561,0.000426,0.102772
compile,small-update,16,56,269,105579846,0.000408,0.103493
compile,small-update,17,56,269,113382488,0.000336,0.111457
compile,small-update,18,56,268,121604210,0.000409,0.11949
compile,small-update,19,56,269,105165792,0.000435,0.103106
compile,small-update,20,56,267,106448053,0.000453,0.1043
compile,small-update,21,56,269,104488041,0.000408,0.102451
compile,small-update,22,56,269,107159964,0.000458,0.105032
compile,small-update,23,56,269,105392676,0.000392,0.103378
compile,small-update,24,56,269,104363417,0.000343,0.102457
compile,small-update,25,56,268,104949337,0.000391,0.10298
compile,small-update,26,56,267,105682468,0.000448,0.1036
compile,small-update,27,56,269,109888095,0.000428,0.107862
compile,small-update,28,56,269,105893972,0.000438,0.103861
compile,small-update,29,56,269,106375922,0.000398,0.104405
compile,small-update,30,56,268,108441703,0.00041,0.106414
compile,small-update,31,56,269,106871368,0.000433,0.104748
compile,small-update,32,56,268,105553446,0.000491,0.10338
compile,small-update,33,56,269,104577823,0.000397,0.102515
compile,small-update,34,56,269,105114769,0.000473,0.102915
compile,small-update,35,56,268,105905360,0.00041,0.103868
compile,small-update,36,56,268,106582856,0.00041,0.104506
compile,small-update,37,56,269,106438110,0.000353,0.104409
compile,small-update,38,56,269,105298619,0.000347,0.103299
compile,small-update,39,56,269,105807653,0.000424,0.103757
compile,small-update,40,56,269,106359215,0.000433,0.104241
compile,small-update,41,56,269,104938361,0.000388,0.102894
compile,small-update,42,56,269,105237934,0.000429,0.103102
compile,small-update,43,56,269,105137682,0.000401,0.103077
compile,small-update,44,56,268,104799839,0.00037,0.102803
compile,small-update,45,56,269,103614549,0.000338,0.101685
compile,small-update,46,56,269,105614530,0.000368,0.103711
compile,small-update,47,56,269,105569523,0.000436,0.103484
compile,small-update,48,56,269,106894519,0.000409,0.104905
compile,small-update,49,56,269,104543165,0.000426,0.102473
compile,small-update,50,56,269,104755436,0.000417,0.102655
compile,large-update,1,56,269,88157578,0.000894,0.085641
compile,large-update,2,56,268,87074500,0.00091,0.084571
compile,large-update,3,56,269,87787930,0.001093,0.085111
compile,large-update,4,56,269,88771300,0.001096,0.086059
compile,large-update,5,56,269,87595549,0.000924,0.085093
compile,large-update,6,56,269,87348143,0.000925,0.084754
compile,large-update,7,56,269,86904885,0.000884,0.084411
compile,large-update,8,56,269,87317099,0.000953,0.084714
compile,large-update,9,56,269,87233215,0.000876,0.084721
compile,large-update,10,56,269,86889762,0.000971,0.084234
compile,large-update,11,56,268,88483709,0.001088,0.08573
compile,large-update,12,56,269,86731355,0.001086,0.083951
compile,large-update,13,56,269,87206512,0.000907,0.084658
compile,large-update,14,56,268,89529829,0.00089,0.086948
compile,large-update,15,56,269,87025280,0.000876,0.084584
compile,large-update,16,56,269,88644877,0.001122,0.085844
compile,large-update,17,56,269,88966173,0.001115,0.086193
compile,large-update,18,56,269,89521801,0.001336,0.086513
compile,large-update,19,56,268,88267422,0.000937,0.08569
compile,large-update,20,56,269,87864888,0.000877,0.085387
compile,large-update,21,56,268,86895286,0.000873,0.08441
compile,large-update,22,56,269,88843360,0.001124,0.086017
compile,large-update,23,56,269,88935757,0.001184,0.086065
compile,large-update,24,56,269,88097239,0.000925,0.085618
compile,large-update,25,56,269,89150594,0.000972,0.086568
compile,large-update,26,56,269,88999944,0.000891,0.086496
compile,large-update,27,56,269,88429958,0.001057,0.085791
compile,large-update,28,56,269,88819233,0.001059,0.086044
compile,large-update,29,56,269,89464499,0.000897,0.087051
compile,large-update,30,56,269,86772271,0.000885,0.084218
compile,large-update,31,56,268,91435836,0.00094,0.088852
compile,large-update,32,56,269,88623223,0.001062,0.085686
compile,large-update,33,56,269,90687274,0.000925,0.088036
compile,large-update,34,56,269,88037974,0.001148,0.085291
compile,large-update,35,56,269,89797521,0.001096,0.087058
compile,large-update,36,56,269,88089518,0.001078,0.085323
compile,large-update,37,56,269,87651709,0.000927,0.085066
compile,large-update,38,56,269,88912626,0.001077,0.086192
compile,large-update,39,56,269,88351793,0.000925,0.085754
compile,large-update,40,56,269,88283869,0.001093,0.085553
compile,large-update,41,56,269,87794933,0.001028,0.085172
compile,large-update,42,56,268,88244164,0.00116,0.085425
compile,large-update,43,56,268,87412161,0.000943,0.08485
compile,large-update,44,56,269,87833872,0.001009,0.085174
compile,large-update,45,56,269,88324298,0.001188,0.085525
compile,large-update,46,56,269,89244618,0.001128,0.086389
compile,large-update,47,56,269,88164081,0.001122,0.085335
compile,large-update,48,56,268,86952796,0.00087,0.084453
compile,large-update,49,56,269,85646115,0.000908,0.083111
compile,large-update,50,56,269,87197688,0.000901,0.084758
get-pdf,default,1,52,1256565,26470818,0,0
get-pdf,default,2,52,1256565,25077295,0,0
get-pdf,default,3,52,1256565,20892214,0,0
get-pdf,default,4,52,1256565,20510092,0,0
get-pdf,default,5,52,1256565,21301515,0,0
get-pdf,default,6,52,1256565,26065825,0,0
get-pdf,default,7,52,1256565,21266936,0,0
get-pdf,default,8,52,1256565,25588239,0,0
get-pdf,default,9,52,1256565,33319494,0,0
get-pdf,default,10,52,1256565,29635056,0,0
get-pdf,default,11,52,1256565,33421119,0,0
get-pdf,default,12,52,1256565,29590885,0,0
get-pdf,default,13,52,1256565,33087225,0,0
get-pdf,default,14,52,1256565,29589336,0,0
get-pdf,default,15,52,1256565,29576110,0,0
get-pdf,default,16,52,1256565,29321010,0,0
get-pdf,default,17,52,1256565,29356422,0,0
get-pdf,default,18,52,1256565,33386808,0,0
get-pdf,default,19,52,1256565,33369660,0,0
get-pdf,default,20,52,1256565,33385137,0,0
get-pdf,default,21,52,1256565,33299886,0,0
get-pdf,default,22,52,1256565,33253121,0,0
get-pdf,default,23,52,1256565,33479681,0,0
get-pdf,default,24,52,1256565,33550617,0,0
get-pdf,default,25,52,1256565,29419795,0,0
get-pdf,default,26,52,1256565,29598910,0,0
get-pdf,default,27,52,1256565,33561153,0,0
get-pdf,default,28,52,1256565,33347485,0,0
get-pdf,default,29,52,1256565,33460038,0,0
get-pdf,default,30,52,1256565,33017841,0,0
get-pdf,default,31,52,1256565,33309425,0,0
get-pdf,default,32,52,1256565,33503036,0,0
get-pdf,default,33,52,1256565,33288567,0,0
get-pdf,default,34,52,1256565,33508465,0,0
get-pdf,default,35,52,1256565,33233226,0,0
get-pdf,default,36,52,1256565,33514648,0,0
get-pdf,default,37,52,1256565,33474790,0,0
get-pdf,default,38,52,1256565,33533235,0,0
get-pdf,default,39,52,1256565,33624057,0,0
get-pdf,default,40,52,1256565,29680524,0,0
get-pdf,default,41,52,1256565,33413844,0,0
get-pdf,default,42,52,1256565,29641186,0,0
get-pdf,default,43,52,1256565,29569035,0,0
get-pdf,default,44,52,1256565,33446321,0,0
get-pdf,default,45,52,1256565,33385004,0,0
get-pdf,default,46,52,1256565,33639756,0,0
get-pdf,default,47,52,1256565,33585895,0,0
get-pdf,default,48,52,1256565,21370680,0,0
get-pdf,default,49,52,1256565,21466954,0,0
get-pdf,default,50,52,1256565,21299710,0,0
