type,input,repetition,input-size,output-size,time,download-time,compile-time
compile,large-update,37,56,613,339988544,0.148556,0.075848
compile,large-update,38,56,613,358319407,0.127523,0.091033
compile,large-update,39,56,612,364697730,0.14622,0.076975
compile,large-update,40,56,613,337603962,0.113881,0.084274
compile,large-update,41,56,613,393097772,0.193918,0.077372
compile,large-update,42,56,613,361509517,0.204974,0.081238
compile,large-update,43,56,613,354420231,0.126689,0.086486
compile,large-update,44,56,613,356991608,0.127454,0.083201
compile,large-update,45,56,613,349075309,0.139017,0.077035
compile,large-update,46,56,613,326360008,0.129438,0.083676
compile,large-update,47,56,613,358349531,0.135164,0.077213
compile,large-update,48,56,613,361516880,0.149787,0.089004
compile,large-update,49,56,613,395816763,0.152191,0.076377
compile,large-update,50,56,613,347127433,0.157243,0.093047
get-pdf,default,1,52,613,399144120,0,0
get-pdf,default,2,52,613,267186541,0,0
get-pdf,default,3,52,612,315095444,0,0
get-pdf,default,4,52,613,319174265,0,0
get-pdf,default,5,52,613,200342435,0,0
get-pdf,default,6,52,611,220471126,0,0
get-pdf,default,7,52,612,333156923,0,0
get-pdf,default,8,52,612,319127570,0,0
get-pdf,default,9,52,612,316543113,0,0
get-pdf,default,10,52,613,303224641,0,0
get-pdf,default,11,52,613,332535468,0,0
get-pdf,default,12,52,612,332694645,0,0
get-pdf,default,13,52,613,280406458,0,0
get-pdf,default,14,52,612,254220431,0,0
get-pdf,default,15,52,612,259626469,0,0
get-pdf,default,16,52,613,182147695,0,0
get-pdf,default,17,52,612,433136920,0,0
get-pdf,default,18,52,613,337903546,0,0
get-pdf,default,19,52,612,277865052,0,0
get-pdf,default,20,52,613,255797758,0,0
get-pdf,default,21,52,613,285962257,0,0
get-pdf,default,22,52,612,268455200,0,0
get-pdf,default,23,52,613,245349263,0,0
get-pdf,default,24,52,613,289714411,0,0
get-pdf,default,25,52,613,228684892,0,0
get-pdf,default,26,52,613,346645172,0,0
get-pdf,default,27,52,613,285366719,0,0
get-pdf,default,28,52,611,332170689,0,0
get-pdf,default,29,52,612,252170276,0,0
get-pdf,default,30,52,613,415323894,0,0
get-pdf,default,31,52,612,333503845,0,0
get-pdf,default,32,52,613,238640615,0,0
get-pdf,default,33,52,613,311091102,0,0
get-pdf,default,34,52,613,394290998,0,0
get-pdf,default,35,52,613,307271528,0,0
get-pdf,default,36,52,613,261408549,0,0
get-pdf,default,37,52,613,276332410,0,0
get-pdf,default,38,52,612,340389247,0,0
get-pdf,default,39,52,613,293319004,0,0
get-pdf,default,40,52,613,284635329,0,0
get-pdf,default,41,52,613,439171805,0,0
get-pdf,default,42,52,613,394037377,0,0
get-pdf,default,43,52,613,443136541,0,0
get-pdf,default,44,52,613,331037415,0,0
get-pdf,default,45,52,613,332536334,0,0
get-pdf,default,46,52,613,235111594,0,0
get-pdf,default,47,52,613,300745073,0,0
get-pdf,default,48,52,613,297340138,0,0
get-pdf,default,49,52,613,338335499,0,0
get-pdf,default,50,52,612,274647027,0,0
