type,input,repetition,input-size,output-size,time
get-file,secs/core.tex,4,62,12143,1457283
get-file,secs/core.tex,5,62,12143,1568096
get-file,secs/core.tex,6,62,12143,1643152
get-file,secs/core.tex,7,62,12143,1664262
get-file,secs/core.tex,8,62,12143,1508351
get-file,secs/core.tex,9,62,12143,1514813
get-file,secs/core.tex,10,62,12143,1492859
get-file,secs/core.tex,11,62,12143,1402121
get-file,secs/core.tex,12,62,12143,1575086
get-file,secs/core.tex,13,62,12143,1472238
get-file,secs/core.tex,14,62,12143,1351057
get-file,secs/core.tex,15,62,12143,1367107
get-file,secs/core.tex,16,62,12143,1392825
get-file,secs/core.tex,17,62,12143,1396997
get-file,secs/core.tex,18,62,12143,1379725
get-file,secs/core.tex,19,62,12143,1462716
get-file,secs/core.tex,20,62,12143,1397850
get-file,secs/core.tex,21,62,12143,1357875
get-file,secs/core.tex,22,62,12143,1448393
get-file,secs/core.tex,23,62,12143,1344763
get-file,secs/core.tex,24,62,12143,1595746
get-file,secs/core.tex,25,62,12143,1639033
get-file,secs/core.tex,26,62,12143,1590993
get-file,secs/core.tex,27,62,12143,2461142
get-file,secs/core.tex,28,62,12143,1639474
get-file,secs/core.tex,29,62,12143,1454800
get-file,secs/core.tex,30,62,12143,1529613
get-file,secs/core.tex,31,62,12143,1423470
get-file,secs/core.tex,32,62,12143,1466879
get-file,secs/core.tex,33,62,12143,1509091
get-file,secs/core.tex,34,62,12143,1398660
get-file,secs/core.tex,35,62,12143,1413319
get-file,secs/core.tex,36,62,12143,1391475
get-file,secs/core.tex,37,62,12143,1370339
get-file,secs/core.tex,38,62,12143,1393570
get-file,secs/core.tex,39,62,12143,1414137
get-file,secs/core.tex,40,62,12143,1442186
get-file,secs/core.tex,41,62,12143,1476451
get-file,secs/core.tex,42,62,12143,1603767
get-file,secs/core.tex,43,62,12143,1514882
get-file,secs/core.tex,44,62,12143,1501618
get-file,secs/core.tex,45,62,12143,1516497
get-file,secs/core.tex,46,62,12143,1471455
get-file,secs/core.tex,47,62,12143,1461785
get-file,secs/core.tex,48,62,12143,1416704
get-file,secs/core.tex,49,62,12143,1467071
get-file,secs/core.tex,50,62,12143,1434676
get-file,sampleteaser.pdf,1,66,585416,6817900
get-file,sampleteaser.pdf,2,66,585416,6779308
get-file,sampleteaser.pdf,3,66,585416,6867176
get-file,sampleteaser.pdf,4,66,585416,7893774
get-file,sampleteaser.pdf,5,66,585416,8169990
get-file,sampleteaser.pdf,6,66,585416,8144913
get-file,sampleteaser.pdf,7,66,585416,8106254
get-file,sampleteaser.pdf,8,66,585416,8135261
get-file,sampleteaser.pdf,9,66,585416,8124329
get-file,sampleteaser.pdf,10,66,585416,8146006
get-file,sampleteaser.pdf,11,66,585416,8225160
get-file,sampleteaser.pdf,12,66,585416,8055668
get-file,sampleteaser.pdf,13,66,585416,8139357
get-file,sampleteaser.pdf,14,66,585416,8135470
get-file,sampleteaser.pdf,15,66,585416,8200405
get-file,sampleteaser.pdf,16,66,585416,8069613
get-file,sampleteaser.pdf,17,66,585416,8153280
get-file,sampleteaser.pdf,18,66,585416,8148255
get-file,sampleteaser.pdf,19,66,585416,8128291
get-file,sampleteaser.pdf,20,66,585416,8133516
