type,input,repetition,input-size,output-size,time
get-file,secs/acks.tex,20,62,767,1234683
get-file,secs/acks.tex,21,62,767,1329542
get-file,secs/acks.tex,22,62,767,1254091
get-file,secs/acks.tex,23,62,767,1220120
get-file,secs/acks.tex,24,62,767,1229716
get-file,secs/acks.tex,25,62,767,1224287
get-file,secs/acks.tex,26,62,767,1175655
get-file,secs/acks.tex,27,62,767,1120257
get-file,secs/acks.tex,28,62,767,1247572
get-file,secs/acks.tex,29,62,767,1192781
get-file,secs/acks.tex,30,62,767,1266776
get-file,secs/acks.tex,31,62,767,1429635
get-file,secs/acks.tex,32,62,767,1132033
get-file,secs/acks.tex,33,62,767,1154543
get-file,secs/acks.tex,34,62,767,1223881
get-file,secs/acks.tex,35,62,767,1207321
get-file,secs/acks.tex,36,62,767,1298862
get-file,secs/acks.tex,37,62,767,1151982
get-file,secs/acks.tex,38,62,767,1222877
get-file,secs/acks.tex,39,62,767,1436026
get-file,secs/acks.tex,40,62,767,1108524
get-file,secs/acks.tex,41,62,767,1175926
get-file,secs/acks.tex,42,62,767,1112757
get-file,secs/acks.tex,43,62,767,1208957
get-file,secs/acks.tex,44,62,767,1148005
get-file,secs/acks.tex,45,62,767,1105788
get-file,secs/acks.tex,46,62,767,1534097
get-file,secs/acks.tex,47,62,767,1180359
get-file,secs/acks.tex,48,62,767,1202497
get-file,secs/acks.tex,49,62,767,1143338
get-file,secs/acks.tex,50,62,767,1123529
get-file,secs/multi.tex,1,63,1203,1162874
get-file,secs/multi.tex,2,63,1203,1146719
get-file,secs/multi.tex,3,63,1203,1230372
get-file,secs/multi.tex,4,63,1203,1165233
get-file,secs/multi.tex,5,63,1203,1346808
get-file,secs/multi.tex,6,63,1203,1277868
get-file,secs/multi.tex,7,63,1203,1174141
get-file,secs/multi.tex,8,63,1203,1150818
get-file,secs/multi.tex,9,63,1203,1164046
get-file,secs/multi.tex,10,63,1203,1294695
get-file,secs/multi.tex,11,63,1203,1319489
get-file,secs/multi.tex,12,63,1203,1384727
get-file,secs/multi.tex,13,63,1203,1372548
get-file,secs/multi.tex,14,63,1203,1188778
get-file,secs/multi.tex,15,63,1203,1326928
get-file,secs/multi.tex,16,63,1203,1294483
get-file,secs/multi.tex,17,63,1203,1313256
get-file,secs/multi.tex,18,63,1203,1304768
get-file,secs/multi.tex,19,63,1203,1288651
get-file,secs/multi.tex,20,63,1203,1181828
get-file,secs/multi.tex,21,63,1203,1347276
get-file,secs/multi.tex,22,63,1203,1289659
get-file,secs/multi.tex,23,63,1203,1209303
get-file,secs/multi.tex,24,63,1203,1168243
get-file,secs/multi.tex,25,63,1203,1119391
get-file,secs/multi.tex,26,63,1203,1855178
get-file,secs/multi.tex,27,63,1203,1174171
get-file,secs/multi.tex,28,63,1203,1176923
get-file,secs/multi.tex,29,63,1203,1158334
get-file,secs/multi.tex,30,63,1203,1140522
get-file,secs/multi.tex,31,63,1203,1139729
get-file,secs/multi.tex,32,63,1203,1145215
get-file,secs/multi.tex,33,63,1203,1147233
get-file,secs/multi.tex,34,63,1203,1155554
get-file,secs/multi.tex,35,63,1203,1224883
get-file,secs/multi.tex,36,63,1203,1179595
get-file,secs/multi.tex,37,63,1203,1151652
get-file,secs/multi.tex,38,63,1203,1141878
get-file,secs/multi.tex,39,63,1203,1134799
get-file,secs/multi.tex,40,63,1203,1161456
get-file,secs/multi.tex,41,63,1203,1683205
get-file,secs/multi.tex,42,63,1203,1155050
get-file,secs/multi.tex,43,63,1203,27237409
get-file,secs/multi.tex,44,63,1203,1409927
get-file,secs/multi.tex,45,63,1203,1368494
get-file,secs/multi.tex,46,63,1203,1295972
get-file,secs/multi.tex,47,63,1203,1207082
get-file,secs/multi.tex,48,63,1203,1167804
get-file,secs/multi.tex,49,63,1203,1170263
get-file,secs/multi.tex,50,63,1203,1165853
get-file,secs/core.tex,1,62,12143,1314607
get-file,secs/core.tex,2,62,12143,1444655
get-file,secs/core.tex,3,62,12143,1260453
get-file,secs/core.tex,4,62,12143,1275012
get-file,secs/core.tex,5,62,12143,1257313
get-file,secs/core.tex,6,62,12143,1256481
get-file,secs/core.tex,7,62,12143,1321362
get-file,secs/core.tex,8,62,12143,1273301
get-file,secs/core.tex,9,62,12143,1257378
get-file,secs/core.tex,10,62,12143,1262446
get-file,secs/core.tex,11,62,12143,1487289
get-file,secs/core.tex,12,62,12143,1513541
get-file,secs/core.tex,13,62,12143,1296097
get-file,secs/core.tex,14,62,12143,1327105
get-file,secs/core.tex,15,62,12143,1385022
get-file,secs/core.tex,16,62,12143,1338237
get-file,secs/core.tex,17,62,12143,1338094
get-file,secs/core.tex,18,62,12143,1340435
get-file,secs/core.tex,19,62,12143,1333523
get-file,secs/core.tex,20,62,12143,1285331
get-file,secs/core.tex,21,62,12143,1260651
get-file,secs/core.tex,22,62,12143,1485784
get-file,secs/core.tex,23,62,12143,2430635
get-file,secs/core.tex,24,62,12143,1397139
get-file,secs/core.tex,25,62,12143,1581489
get-file,secs/core.tex,26,62,12143,1336305
get-file,secs/core.tex,27,62,12143,1309202
get-file,secs/core.tex,28,62,12143,1278508
get-file,secs/core.tex,29,62,12143,1261078
get-file,secs/core.tex,30,62,12143,1342605
get-file,secs/core.tex,31,62,12143,1282612
get-file,secs/core.tex,32,62,12143,1300822
get-file,secs/core.tex,33,62,12143,1316256
get-file,secs/core.tex,34,62,12143,1434795
get-file,secs/core.tex,35,62,12143,1292248
get-file,secs/core.tex,36,62,12143,1290473
get-file,secs/core.tex,37,62,12143,1368582
get-file,secs/core.tex,38,62,12143,1530708
get-file,secs/core.tex,39,62,12143,1260870
get-file,secs/core.tex,40,62,12143,1270570
get-file,secs/core.tex,41,62,12143,35362980
get-file,secs/core.tex,42,62,12143,1606749
get-file,secs/core.tex,43,62,12143,1361373
get-file,secs/core.tex,44,62,12143,1358941
get-file,secs/core.tex,45,62,12143,1390576
get-file,secs/core.tex,46,62,12143,1375963
get-file,secs/core.tex,47,62,12143,1440791
get-file,secs/core.tex,48,62,12143,1414468
get-file,secs/core.tex,49,62,12143,1258050
get-file,secs/core.tex,50,62,12143,1492585
get-file,sampleteaser.pdf,1,66,585416,6706424
get-file,sampleteaser.pdf,2,66,585416,6902574
get-file,sampleteaser.pdf,3,66,585416,66941942
get-file,sampleteaser.pdf,4,66,585416,7888969
get-file,sampleteaser.pdf,5,66,585416,6967404
get-file,sampleteaser.pdf,6,66,585416,6510322
get-file,sampleteaser.pdf,7,66,585416,77075435
get-file,sampleteaser.pdf,8,66,585416,6894827
get-file,sampleteaser.pdf,9,66,585416,6342292
get-file,sampleteaser.pdf,10,66,585416,6430371
get-file,sampleteaser.pdf,11,66,585416,6390541
get-file,sampleteaser.pdf,12,66,585416,75332236
