type,input,repetition,input-size,output-size,time,download-time,compile-time
compile,large-update,34,56,269,185274557,0.000791,0.182691
compile,large-update,35,56,269,181910959,0.000853,0.179224
compile,large-update,36,56,268,180366113,0.000772,0.17787
compile,large-update,37,56,268,133653732,0.000798,0.13096
compile,large-update,38,56,269,183687900,0.045346,0.136613
compile,large-update,39,56,269,178570691,0.000821,0.176079
compile,large-update,40,56,269,179522107,0.000817,0.176971
compile,large-update,41,56,269,182227683,0.000773,0.126577
compile,large-update,42,56,267,133560368,0.0009,0.130919
compile,large-update,43,56,269,179020663,0.000759,0.176525
compile,large-update,44,56,269,184059914,0.000781,0.181577
compile,large-update,45,56,269,180618098,0.000794,0.177989
compile,large-update,46,56,269,128078777,0.000799,0.125598
compile,large-update,47,56,268,132827924,0.000834,0.12999
compile,large-update,48,56,269,179818369,0.000831,0.177084
compile,large-update,49,56,266,184102666,0.0008,0.18153
compile,large-update,50,56,269,179698324,0.000758,0.125965
get-pdf,default,1,52,1256565,25072619,0,0
get-pdf,default,2,52,1256565,21819100,0,0
get-pdf,default,3,52,1256565,18949908,0,0
get-pdf,default,4,52,1256565,17685892,0,0
get-pdf,default,5,52,1256565,16900131,0,0
get-pdf,default,6,52,1256565,23309551,0,0
get-pdf,default,7,52,1256565,16547716,0,0
get-pdf,default,8,52,1256565,17341946,0,0
get-pdf,default,9,52,1256565,17507172,0,0
get-pdf,default,10,52,1256565,16382619,0,0
get-pdf,default,11,52,1256565,16744065,0,0
get-pdf,default,12,52,1256565,16380615,0,0
get-pdf,default,13,52,1256565,16359264,0,0
get-pdf,default,14,52,1256565,16227192,0,0
get-pdf,default,15,52,1256565,16540418,0,0
get-pdf,default,16,52,1256565,16726692,0,0
get-pdf,default,17,52,1256565,16678350,0,0
get-pdf,default,18,52,1256565,17063966,0,0
get-pdf,default,19,52,1256565,16376626,0,0
get-pdf,default,20,52,1256565,16571482,0,0
get-pdf,default,21,52,1256565,23723076,0,0
get-pdf,default,22,52,1256565,16794712,0,0
get-pdf,default,23,52,1256565,15997365,0,0
get-pdf,default,24,52,1256565,16252175,0,0
get-pdf,default,25,52,1256565,16331407,0,0
get-pdf,default,26,52,1256565,16650027,0,0
get-pdf,default,27,52,1256565,16893499,0,0
get-pdf,default,28,52,1256565,15948866,0,0
get-pdf,default,29,52,1256565,15715421,0,0
get-pdf,default,30,52,1256565,15926396,0,0
get-pdf,default,31,52,1256565,16180937,0,0
get-pdf,default,32,52,1256565,16243306,0,0
get-pdf,default,33,52,1256565,15619223,0,0
get-pdf,default,34,52,1256565,16183152,0,0
get-pdf,default,35,52,1256565,16422892,0,0
get-pdf,default,36,52,1256565,16490421,0,0
get-pdf,default,37,52,1256565,16234590,0,0
get-pdf,default,38,52,1256565,16907564,0,0
get-pdf,default,39,52,1256565,16591675,0,0
get-pdf,default,40,52,1256565,16385386,0,0
get-pdf,default,41,52,1256565,16761275,0,0
get-pdf,default,42,52,1256565,19490381,0,0
get-pdf,default,43,52,1256565,16637283,0,0
get-pdf,default,44,52,1256565,17252929,0,0
get-pdf,default,45,52,1256565,17438436,0,0
get-pdf,default,46,52,1256565,17896684,0,0
get-pdf,default,47,52,1256565,17221572,0,0
get-pdf,default,48,52,1256565,16964773,0,0
get-pdf,default,49,52,1256565,17166411,0,0
get-pdf,default,50,52,1256565,16882218,0,0
