type,input,repetition,input-size,output-size,time,download-time,compile-time
compile,full,40,55,33400,2039295883,0.005455,2.03115
compile,full,41,55,33400,2053348162,0.005593,2.04504
compile,full,42,55,33400,2049450818,0.005932,2.04087
compile,full,43,55,33400,2030574394,0.005232,2.02226
compile,full,44,55,33400,2051227853,0.005356,2.04323
compile,full,45,55,33400,2032265343,0.005264,2.02436
compile,full,46,55,33399,2032060456,0.005428,2.02397
compile,full,47,55,33400,2030850347,0.005452,2.02277
compile,full,48,55,33400,2026146082,0.005879,2.01738
compile,full,49,55,33400,2054101667,0.005735,2.04566
compile,full,50,55,33400,2036467153,0.005374,2.02827
compile,small-update,1,56,268,87201193,0.000299,0.08536
compile,small-update,2,56,268,87582703,0.00037,0.085645
compile,small-update,3,56,268,88591152,0.000353,0.08674
compile,small-update,4,56,267,89476151,0.00037,0.08746
compile,small-update,5,56,269,89638888,0.000312,0.087713
compile,small-update,6,56,269,88643500,0.000371,0.086736
compile,small-update,7,56,269,88443839,0.000302,0.086539
compile,small-update,8,56,268,88645654,0.00037,0.086638
compile,small-update,9,56,269,88093722,0.000344,0.085988
compile,small-update,10,56,269,88350837,0.000369,0.086361
compile,small-update,11,56,269,88122062,0.000331,0.086206
compile,small-update,12,56,269,88345740,0.000364,0.086369
compile,small-update,13,56,269,92211698,0.000392,0.090251
compile,small-update,14,56,268,92594689,0.00037,0.090613
compile,small-update,15,56,269,87924988,0.000355,0.085993
compile,small-update,16,56,267,86384388,0.0003,0.084534
compile,small-update,17,56,269,89152084,0.000352,0.087234
compile,small-update,18,56,269,86417877,0.000298,0.084555
compile,small-update,19,56,269,88378367,0.000384,0.086443
compile,small-update,20,56,268,89032909,0.000301,0.08716
compile,small-update,21,56,269,86650913,0.000356,0.084743
compile,small-update,22,56,269,86690542,0.000286,0.084894
compile,small-update,23,56,269,85407920,0.000376,0.083439
compile,small-update,24,56,269,87499956,0.000357,0.085583
compile,small-update,25,56,269,85728507,0.000289,0.083709
compile,small-update,26,56,269,85843879,0.000325,0.083911
compile,small-update,27,56,269,85136398,0.000315,0.083366
compile,small-update,28,56,268,85000612,0.000266,0.08331
compile,small-update,29,56,268,86461636,0.000268,0.08457
compile,small-update,30,56,269,86622915,0.000355,0.084738
compile,small-update,31,56,269,87925084,0.000338,0.086127
compile,small-update,32,56,269,87460999,0.000358,0.085482
compile,small-update,33,56,269,87152312,0.000365,0.085154
compile,small-update,34,56,269,89016794,0.000372,0.086998
compile,small-update,35,56,269,88181912,0.000379,0.086115
compile,small-update,36,56,269,88737866,0.000366,0.086764
compile,small-update,37,56,269,87661370,0.000351,0.085665
compile,small-update,38,56,269,88481780,0.000352,0.086559
compile,small-update,39,56,269,86339175,0.000385,0.084452
compile,small-update,40,56,269,87334899,0.000323,0.085475
compile,small-update,41,56,267,88001876,0.00029,0.08615
compile,small-update,42,56,269,91049470,0.000356,0.089162
compile,small-update,43,56,268,85420423,0.000336,0.08357
compile,small-update,44,56,269,86484435,0.000323,0.084663
compile,small-update,45,56,269,85379710,0.000273,0.083578
compile,small-update,46,56,269,85523902,0.000349,0.083766
compile,small-update,47,56,269,87697718,0.000384,0.085908
compile,small-update,48,56,269,86279665,0.000357,0.084409
compile,small-update,49,56,269,86724421,0.000324,0.084965
compile,small-update,50,56,269,86225778,0.000341,0.084429
compile,large-update,1,56,269,72351553,0.000895,0.069933
compile,large-update,2,56,269,72173563,0.000742,0.069996
compile,large-update,3,56,269,72457005,0.000793,0.070244
compile,large-update,4,56,269,71744996,0.000778,0.069511
compile,large-update,5,56,269,71387982,0.000818,0.069161
compile,large-update,6,56,268,71971317,0.00082,0.069627
compile,large-update,7,56,269,72023727,0.000746,0.069639
compile,large-update,8,56,269,71707531,0.000746,0.069583
compile,large-update,9,56,269,71358353,0.000732,0.069034
compile,large-update,10,56,269,71941003,0.000759,0.069638
compile,large-update,11,56,269,71115963,0.000791,0.068891
compile,large-update,12,56,268,72090786,0.000761,0.06912
compile,large-update,13,56,269,72226765,0.000858,0.069923
compile,large-update,14,56,269,71234167,0.000769,0.068861
compile,large-update,15,56,269,72025080,0.000741,0.069735
compile,large-update,16,56,269,71153718,0.000736,0.068969
compile,large-update,17,56,269,71545001,0.000752,0.069194
compile,large-update,18,56,269,72584417,0.000856,0.070183
compile,large-update,19,56,269,74478301,0.000757,0.072252
compile,large-update,20,56,269,75482920,0.000879,0.073084
compile,large-update,21,56,269,71670293,0.000789,0.069511
compile,large-update,22,56,269,71259510,0.000761,0.069146
compile,large-update,23,56,268,72167903,0.000859,0.06981
compile,large-update,24,56,268,72446735,0.000835,0.07012
compile,large-update,25,56,269,76284944,0.000831,0.073894
compile,large-update,26,56,269,71845945,0.000747,0.069472
compile,large-update,27,56,269,73561232,0.000795,0.071104
compile,large-update,28,56,269,73071444,0.000775,0.070655
compile,large-update,29,56,269,74640785,0.000927,0.072185
compile,large-update,30,56,269,73090692,0.000855,0.070778
compile,large-update,31,56,269,71942722,0.000809,0.069645
compile,large-update,32,56,269,74213023,0.000754,0.072035
compile,large-update,33,56,269,72447606,0.000876,0.069948
compile,large-update,34,56,269,71145513,0.000756,0.068953
compile,large-update,35,56,269,73211887,0.000779,0.070877
compile,large-update,36,56,269,73938436,0.000917,0.071371
compile,large-update,37,56,269,72331131,0.000777,0.069909
compile,large-update,38,56,269,76189709,0.000891,0.073704
compile,large-update,39,56,269,71816814,0.000813,0.069502
compile,large-update,40,56,269,73850981,0.000767,0.071542
compile,large-update,41,56,268,75939209,0.000773,0.07372
compile,large-update,42,56,269,73047984,0.000794,0.070538
compile,large-update,43,56,267,72705397,0.0008,0.070333
compile,large-update,44,56,269,72020973,0.000766,0.069762
compile,large-update,45,56,266,71788097,0.0008,0.06951
compile,large-update,46,56,269,72821226,0.000792,0.070354
compile,large-update,47,56,269,73068893,0.000841,0.070687
compile,large-update,48,56,269,73601326,0.000779,0.071267
compile,large-update,49,56,269,72464954,0.000782,0.070216
compile,large-update,50,56,269,72123064,0.000806,0.069757
get-pdf,default,1,52,1256565,21496518,0,0
get-pdf,default,2,52,1256565,18874657,0,0
get-pdf,default,3,52,1256565,19615711,0,0
get-pdf,default,4,52,1256565,19338618,0,0
get-pdf,default,5,52,1256565,19502880,0,0
get-pdf,default,6,52,1256565,19335541,0,0
get-pdf,default,7,52,1256565,19773240,0,0
get-pdf,default,8,52,1256565,19724593,0,0
get-pdf,default,9,52,1256565,19466256,0,0
get-pdf,default,10,52,1256565,19697952,0,0
get-pdf,default,11,52,1256565,21661113,0,0
get-pdf,default,12,52,1256565,21660672,0,0
get-pdf,default,13,52,1256565,28922258,0,0
get-pdf,default,14,52,1256565,29665828,0,0
get-pdf,default,15,52,1256565,29795423,0,0
get-pdf,default,16,52,1256565,21589070,0,0
get-pdf,default,17,52,1256565,28990533,0,0
get-pdf,default,18,52,1256565,19792663,0,0
get-pdf,default,19,52,1256565,31126271,0,0
get-pdf,default,20,52,1256565,29383027,0,0
get-pdf,default,21,52,1256565,29686623,0,0
get-pdf,default,22,52,1256565,29296849,0,0
get-pdf,default,23,52,1256565,29699814,0,0
get-pdf,default,24,52,1256565,29460031,0,0
get-pdf,default,25,52,1256565,33740518,0,0
get-pdf,default,26,52,1256565,29365734,0,0
get-pdf,default,27,52,1256565,29369630,0,0
get-pdf,default,28,52,1256565,29416992,0,0
get-pdf,default,29,52,1256565,21781821,0,0
get-pdf,default,30,52,1256565,28920232,0,0
get-pdf,default,31,52,1256565,33193557,0,0
get-pdf,default,32,52,1256565,25797507,0,0
get-pdf,default,33,52,1256565,29206253,0,0
get-pdf,default,34,52,1256565,29256485,0,0
get-pdf,default,35,52,1256565,19853413,0,0
get-pdf,default,36,52,1256565,31133379,0,0
get-pdf,default,37,52,1256565,29412996,0,0
get-pdf,default,38,52,1256565,31107627,0,0
get-pdf,default,39,52,1256565,31711453,0,0
get-pdf,default,40,52,1256565,29559003,0,0
get-pdf,default,41,52,1256565,19744264,0,0
get-pdf,default,42,52,1256565,19532041,0,0
get-pdf,default,43,52,1256565,19655839,0,0
get-pdf,default,44,52,1256565,19695883,0,0
get-pdf,default,45,52,1256565,32626820,0,0
get-pdf,default,46,52,1256565,29466687,0,0
get-pdf,default,47,52,1256565,29475471,0,0
get-pdf,default,48,52,1256565,29598440,0,0
get-pdf,default,49,52,1256565,29551763,0,0
get-pdf,default,50,52,1256565,29673145,0,0
