size,msg,repetition,time
1000,50,88,41538138
1000,50,89,41103874
1000,50,90,42929005
1000,50,91,43076956
1000,50,92,41781405
1000,50,93,44091545
1000,50,94,44145388
1000,50,95,41831471
1000,50,96,43491820
1000,50,97,41728590
1000,50,98,41840101
1000,50,99,41684946
1000,100,0,87167688
1000,100,1,83193389
1000,100,2,84550105
1000,100,3,84404792
1000,100,4,87511101
1000,100,5,83733846
1000,100,6,85026069
1000,100,7,83823424
1000,100,8,85483760
1000,100,9,84680725
1000,100,10,83224407
1000,100,11,81464284
1000,100,12,83484127
1000,100,13,85694647
1000,100,14,84910412
1000,100,15,84455623
1000,100,16,86220400
1000,100,17,83372099
1000,100,18,85239886
1000,100,19,82881528
1000,100,20,87380599
1000,100,21,84453333
1000,100,22,84794026
1000,100,23,85207640
1000,100,24,82478506
1000,100,25,82835370
1000,100,26,84336693
1000,100,27,82583302
1000,100,28,83145205
1000,100,29,87107228
1000,100,30,82796086
1000,100,31,84690439
1000,100,32,82817100
1000,100,33,84519730
1000,100,34,84118348
1000,100,35,86994959
1000,100,36,85099628
1000,100,37,82612353
1000,100,38,84082540
1000,100,39,81973310
1000,100,40,85154552
1000,100,41,85959956
1000,100,42,81259562
1000,100,43,84410848
1000,100,44,84858707
1000,100,45,81822731
1000,100,46,82260962
1000,100,47,80675068
1000,100,48,81906792
1000,100,49,82891524
1000,100,50,84187024
1000,100,51,83778527
1000,100,52,82210982
1000,100,53,85456982
1000,100,54,84368045
1000,100,55,82704298
1000,100,56,83975688
1000,100,57,84624217
1000,100,58,84894609
1000,100,59,82613121
1000,100,60,85641087
1000,100,61,83661837
1000,100,62,88534606
1000,100,63,87338247
1000,100,64,85832575
1000,100,65,88348649
1000,100,66,84946582
1000,100,67,82953158
1000,100,68,89025132
1000,100,69,84189101
1000,100,70,83971067
1000,100,71,85090313
1000,100,72,86928240
1000,100,73,83197681
1000,100,74,82217689
1000,100,75,82366332
1000,100,76,84683774
1000,100,77,82052978
1000,100,78,83286789
1000,100,79,83850268
1000,100,80,83406564
1000,100,81,83992275
1000,100,82,82129854
1000,100,83,81994535
1000,100,84,81903523
1000,100,85,80837350
1000,100,86,81658689
1000,100,87,83439541
1000,100,88,83684236
1000,100,89,83529858
1000,100,90,93491709
1000,100,91,82334599
1000,100,92,86527371
1000,100,93,82975126
1000,100,94,83711356
1000,100,95,84737305
1000,100,96,83942150
1000,100,97,81955758
1000,100,98,82324437
1000,100,99,85187775
10000,1,0,1264602
10000,1,1,1144669
10000,1,2,1215359
10000,1,3,1159818
10000,1,4,1222167
10000,1,5,1193028
10000,1,6,1164689
10000,1,7,1152568
10000,1,8,1147003
10000,1,9,1141594
10000,1,10,1157576
10000,1,11,1159082
10000,1,12,1167210
10000,1,13,1205613
10000,1,14,1153712
10000,1,15,1144634
10000,1,16,1161264
10000,1,17,1155902
10000,1,18,1157301
10000,1,19,1163458
10000,1,20,1153377
10000,1,21,1215014
10000,1,22,1175693
10000,1,23,1160774
10000,1,24,1148399
10000,1,25,1166226
10000,1,26,1155093
10000,1,27,1133880
10000,1,28,1153949
10000,1,29,1156272
10000,1,30,1222496
10000,1,31,1151859
10000,1,32,1183566
10000,1,33,1158234
10000,1,34,1228086
10000,1,35,1160695
10000,1,36,1386845
10000,1,37,1207473
10000,1,38,1184716
10000,1,39,1205047
10000,1,40,1173167
10000,1,41,1173827
10000,1,42,1198123
10000,1,43,1229646
10000,1,44,1157846
10000,1,45,1144565
10000,1,46,1152952
10000,1,47,1172790
10000,1,48,1171223
10000,1,49,1228686
10000,1,50,1215363
10000,1,51,1164365
10000,1,52,1142894
10000,1,53,1140569
10000,1,54,1146287
10000,1,55,1174359
10000,1,56,1146658
10000,1,57,1166453
10000,1,58,1154268
10000,1,59,1151921
10000,1,60,1147901
10000,1,61,1106045
10000,1,62,1177314
10000,1,63,1188085
10000,1,64,1164982
10000,1,65,1185590
10000,1,66,1164760
10000,1,67,1171176
10000,1,68,1245129
10000,1,69,1193381
10000,1,70,1165093
10000,1,71,1136287
10000,1,72,1160765
10000,1,73,1176928
10000,1,74,1149456
10000,1,75,1221388
10000,1,76,1131102
10000,1,77,1180345
10000,1,78,1192472
10000,1,79,1146410
10000,1,80,1138710
10000,1,81,1137003
10000,1,82,1149680
10000,1,83,1143843
10000,1,84,1165094
10000,1,85,1179116
10000,1,86,1203605
10000,1,87,1190131
10000,1,88,1238426
10000,1,89,1232501
10000,1,90,1220667
10000,1,91,1168723
10000,1,92,1169198
10000,1,93,1152228
10000,1,94,1139622
10000,1,95,1141567
10000,1,96,1211327
10000,1,97,1343048
10000,1,98,1153978
10000,1,99,1147854
10000,10,0,11760550
10000,10,1,11379653
10000,10,2,11711476
10000,10,3,11565892
10000,10,4,11591181
10000,10,5,11442290
10000,10,6,11965849
10000,10,7,11975028
10000,10,8,11877226
10000,10,9,11825068
10000,10,10,11919092
10000,10,11,11760710
10000,10,12,11567648
10000,10,13,11868648
10000,10,14,11882290
10000,10,15,11815314
10000,10,16,11699014
10000,10,17,12258135
10000,10,18,11960282
10000,10,19,11774426
10000,10,20,11991033
10000,10,21,11707029
10000,10,22,12123671
10000,10,23,11722698
10000,10,24,11505213
10000,10,25,11495583
10000,10,26,11686076
10000,10,27,11288754
10000,10,28,11101698
10000,10,29,11179783
10000,10,30,11142609
10000,10,31,11038301
10000,10,32,11157110
10000,10,33,10989026
10000,10,34,11283407
10000,10,35,11487415
10000,10,36,13070516
10000,10,37,12372432
10000,10,38,11999039
10000,10,39,11554048
10000,10,40,11348385
10000,10,41,11176545
10000,10,42,11240520
10000,10,43,11230106
10000,10,44,11125447
10000,10,45,11295015
10000,10,46,11083705
10000,10,47,10936058
10000,10,48,11146857
10000,10,49,11594970
10000,10,50,11233846
10000,10,51,11463973
10000,10,52,10938661
10000,10,53,11299659
10000,10,54,11325492
10000,10,55,11229756
10000,10,56,10975704
10000,10,57,11014438
10000,10,58,11370087
10000,10,59,11090648
10000,10,60,11116670
10000,10,61,11173028
10000,10,62,11040419
10000,10,63,11264626
10000,10,64,11099815
10000,10,65,11269349
10000,10,66,11163553
10000,10,67,11012773
10000,10,68,11032691
10000,10,69,11821774
10000,10,70,11498201
10000,10,71,11709941
10000,10,72,11333653
10000,10,73,11365726
10000,10,74,11700347
10000,10,75,10920800
10000,10,76,11380783
10000,10,77,11365041
10000,10,78,12277722
10000,10,79,11691469
10000,10,80,11177125
10000,10,81,11555485
10000,10,82,11045365
10000,10,83,11158389
10000,10,84,11483590
10000,10,85,11118625
10000,10,86,10966460
10000,10,87,11568275
10000,10,88,12062886
10000,10,89,11881352
10000,10,90,12230819
10000,10,91,12244463
10000,10,92,11983761
10000,10,93,12164239
10000,10,94,12046322
10000,10,95,12158110
10000,10,96,12007998
10000,10,97,12018779
10000,10,98,11808446
10000,10,99,11777375
10000,25,0,29470018
10000,25,1,29908469
10000,25,2,29692214
10000,25,3,29682527
10000,25,4,28450255
10000,25,5,29329198
10000,25,6,29790771
10000,25,7,29294197
10000,25,8,29845808
10000,25,9,28755984
10000,25,10,28374719
10000,25,11,28386350
10000,25,12,29917634
10000,25,13,29337848
10000,25,14,29422863
10000,25,15,29673121
10000,25,16,29573031
10000,25,17,29030639
10000,25,18,29850111
10000,25,19,31414426
10000,25,20,29126875
10000,25,21,28945895
10000,25,22,28127230
10000,25,23,28780818
10000,25,24,30119522
10000,25,25,29553023
10000,25,26,28895809
10000,25,27,29282430
10000,25,28,28816361
10000,25,29,28926640
10000,25,30,29459357
10000,25,31,29928166
10000,25,32,31553763
10000,25,33,30465660
10000,25,34,29723274
10000,25,35,29104398
10000,25,36,29089514
10000,25,37,29600619
10000,25,38,28938361
10000,25,39,29875393
10000,25,40,30204980
10000,25,41,28922006
10000,25,42,29322136
10000,25,43,29121780
10000,25,44,29006252
10000,25,45,28680793
10000,25,46,29058060
10000,25,47,28356984
10000,25,48,28815395
10000,25,49,29556334
10000,25,50,29853662
10000,25,51,30145299
10000,25,52,30007171
10000,25,53,29709282
10000,25,54,29199320
10000,25,55,29259827
10000,25,56,29493016
10000,25,57,29103453
10000,25,58,29245030
10000,25,59,30000049
10000,25,60,29031270
10000,25,61,29146574
10000,25,62,30286276
10000,25,63,29930579
10000,25,64,29330936
10000,25,65,29674750
10000,25,66,29520023
10000,25,67,28903572
10000,25,68,29844775
10000,25,69,29679025
10000,25,70,28868241
10000,25,71,29699408
10000,25,72,29240781
10000,25,73,28924114
10000,25,74,29300734
10000,25,75,29986843
10000,25,76,28721915
10000,25,77,28088821
10000,25,78,29086822
10000,25,79,29177657
10000,25,80,29035039
10000,25,81,28743444
10000,25,82,30099259
10000,25,83,30849517
10000,25,84,31198986
10000,25,85,34511262
10000,25,86,29594776
10000,25,87,30034849
10000,25,88,30424384
10000,25,89,31834530
10000,25,90,29711546
10000,25,91,29268603
10000,25,92,29684150
10000,25,93,29461399
10000,25,94,29743078
10000,25,95,29337032
10000,25,96,29842682
10000,25,97,29949387
10000,25,98,29043087
10000,25,99,31045173
10000,50,0,59341311
10000,50,1,59129854
10000,50,2,59602109
10000,50,3,61920083
10000,50,4,59026968
10000,50,5,61998857
10000,50,6,59551372
10000,50,7,61053575
10000,50,8,59437397
10000,50,9,58971685
10000,50,10,59187913
10000,50,11,58487751
10000,50,12,60295191
10000,50,13,60213068
10000,50,14,59268246
10000,50,15,62942446
10000,50,16,57580424
10000,50,17,60413299
10000,50,18,58834642
10000,50,19,58540439
10000,50,20,57557938
10000,50,21,59589378
10000,50,22,60393337
10000,50,23,59992134
10000,50,24,59453886
10000,50,25,58978142
10000,50,26,59366992
10000,50,27,59422633
10000,50,28,59641255
10000,50,29,61925749
10000,50,30,62914629
10000,50,31,62385211
10000,50,32,59022218
10000,50,33,65295649
10000,50,34,60997779
10000,50,35,59229731
10000,50,36,58554422
10000,50,37,59629123
10000,50,38,60697085
10000,50,39,62510038
10000,50,40,71474342
10000,50,41,59771153
10000,50,42,58042516
10000,50,43,59581452
10000,50,44,59035569
10000,50,45,62731639
10000,50,46,60483457
10000,50,47,58247150
10000,50,48,58903206
10000,50,49,59321427
10000,50,50,58900116
10000,50,51,58576065
10000,50,52,58785243
10000,50,53,57941318
10000,50,54,59186097
10000,50,55,58709552
10000,50,56,59232732
10000,50,57,57945679
10000,50,58,58344440
10000,50,59,59109659
10000,50,60,59166187
10000,50,61,58841703
10000,50,62,58311230
10000,50,63,58610378
10000,50,64,59933252
10000,50,65,58732434
10000,50,66,64144433
10000,50,67,64286335
10000,50,68,64540755
10000,50,69,59231221
10000,50,70,59477062
10000,50,71,58946481
10000,50,72,73438947
10000,50,73,63176078
10000,50,74,59144702
10000,50,75,63951619
10000,50,76,61170937
10000,50,77,61165602
10000,50,78,59296628
10000,50,79,60674786
10000,50,80,60235149
10000,50,81,57693038
10000,50,82,58427103
10000,50,83,58315046
10000,50,84,58740144
10000,50,85,58189166
10000,50,86,58589351
10000,50,87,60271905
10000,50,88,59094289
10000,50,89,60275685
10000,50,90,58971725
10000,50,91,56917914
10000,50,92,59293050
10000,50,93,56062431
10000,50,94,57216736
10000,50,95,57205191
10000,50,96,59804878
10000,50,97,59086718
10000,50,98,57710489
10000,50,99,58106994
10000,100,0,115918285
10000,100,1,117999485
10000,100,2,118036302
10000,100,3,119092868
10000,100,4,119750077
10000,100,5,116672692
10000,100,6,116132816
10000,100,7,115930087
10000,100,8,115016897
10000,100,9,117676929
10000,100,10,121285661
10000,100,11,123474371
10000,100,12,120088539
10000,100,13,121373201
10000,100,14,122985606
10000,100,15,119320106
10000,100,16,121277948
10000,100,17,119880214
10000,100,18,119038673
10000,100,19,116650574
10000,100,20,117520702
10000,100,21,118550039
10000,100,22,118747660
10000,100,23,116424841
10000,100,24,120848118
10000,100,25,117603388
10000,100,26,126156963
10000,100,27,118797804
10000,100,28,120737497
10000,100,29,117903762
10000,100,30,120436590
10000,100,31,118887639
10000,100,32,120016501
10000,100,33,118369075
10000,100,34,121812870
10000,100,35,120183065
10000,100,36,117757048
10000,100,37,121681114
10000,100,38,118130802
10000,100,39,116245094
10000,100,40,116721868
10000,100,41,116993554
10000,100,42,119263920
10000,100,43,119248276
10000,100,44,118564083
10000,100,45,116975188
10000,100,46,119021370
10000,100,47,119567255
10000,100,48,120214922
10000,100,49,116157364
10000,100,50,120251102
10000,100,51,119319124
10000,100,52,119943481
10000,100,53,118556906
10000,100,54,119686387
10000,100,55,118774435
10000,100,56,123405884
10000,100,57,119178857
10000,100,58,119236580
10000,100,59,119410876
10000,100,60,124429328
10000,100,61,115837587
10000,100,62,118549408
10000,100,63,116881929
10000,100,64,135293518
10000,100,65,115872839
10000,100,66,116507459
10000,100,67,117229723
10000,100,68,118859995
10000,100,69,118655310
10000,100,70,119401577
10000,100,71,120212209
10000,100,72,119316478
10000,100,73,117406976
10000,100,74,118674351
10000,100,75,119415038
10000,100,76,116277344
10000,100,77,117846982
10000,100,78,119031528
10000,100,79,117715466
10000,100,80,117782968
10000,100,81,116896192
10000,100,82,129283620
10000,100,83,117041951
10000,100,84,117749057
10000,100,85,116127791
10000,100,86,119601317
10000,100,87,115703099
10000,100,88,117555621
10000,100,89,119066646
10000,100,90,115320695
10000,100,91,118671697
10000,100,92,119307076
10000,100,93,116885264
10000,100,94,119003505
10000,100,95,115147324
10000,100,96,116243332
10000,100,97,116742428
10000,100,98,118653763
10000,100,99,118699016
100000,1,0,5855530
100000,1,1,4763958
100000,1,2,8395672
100000,1,3,9052948
100000,1,4,8699176
100000,1,5,8879323
100000,1,6,8897717
100000,1,7,8816998
100000,1,8,9125974
100000,1,9,8757613
100000,1,10,8714616
100000,1,11,9156554
100000,1,12,8702442
100000,1,13,8849009
100000,1,14,9145015
100000,1,15,8676678
100000,1,16,8727502
100000,1,17,8796988
100000,1,18,8788730
100000,1,19,8913250
100000,1,20,8888331
100000,1,21,8905682
100000,1,22,8984293
100000,1,23,8689589
100000,1,24,8817199
100000,1,25,8915623
100000,1,26,8883106
100000,1,27,8762991
100000,1,28,8958601
100000,1,29,8975749
100000,1,30,8861532
100000,1,31,9223484
100000,1,32,8331485
100000,1,33,8914166
100000,1,34,8991676
100000,1,35,8763716
100000,1,36,8771419
100000,1,37,9039575
100000,1,38,8872994
100000,1,39,8753909
100000,1,40,8910809
100000,1,41,8774931
100000,1,42,8861464
100000,1,43,8916790
100000,1,44,8805671
100000,1,45,9105360
100000,1,46,8653668
100000,1,47,8927775
100000,1,48,9002537
100000,1,49,8704210
100000,1,50,9085020
100000,1,51,8918731
100000,1,52,8797482
100000,1,53,8641755
100000,1,54,8958308
100000,1,55,8805947
100000,1,56,9344970
100000,1,57,8407339
100000,1,58,8794453
100000,1,59,8853010
100000,1,60,8927911
100000,1,61,8869606
100000,1,62,8845560
100000,1,63,8847207
100000,1,64,8820533
100000,1,65,8869585
100000,1,66,8890127
100000,1,67,8887651
100000,1,68,9227022
100000,1,69,8435955
100000,1,70,8886351
100000,1,71,8972761
100000,1,72,8842652
100000,1,73,8790856
100000,1,74,9109241
100000,1,75,8672556
100000,1,76,8829897
100000,1,77,8901218
100000,1,78,8877825
100000,1,79,8811691
100000,1,80,8892170
100000,1,81,8978873
100000,1,82,8762547
100000,1,83,8837586
100000,1,84,8924725
100000,1,85,8785205
100000,1,86,8875632
100000,1,87,8810337
100000,1,88,8914268
100000,1,89,8877101
100000,1,90,9046072
100000,1,91,8711887
100000,1,92,8832134
100000,1,93,8855882
100000,1,94,8947959
100000,1,95,8824418
100000,1,96,8821303
100000,1,97,8861633
100000,1,98,8826509
100000,1,99,8879026
100000,10,0,88567151
100000,10,1,88745467
100000,10,2,88568999
100000,10,3,88652961
100000,10,4,88842591
100000,10,5,89067353
100000,10,6,88099132
100000,10,7,88492692
100000,10,8,88812820
100000,10,9,88524969
100000,10,10,88758572
100000,10,11,88509247
100000,10,12,88676747
100000,10,13,88574651
100000,10,14,88679003
100000,10,15,88677626
100000,10,16,88571112
100000,10,17,88674893
100000,10,18,88663196
100000,10,19,88596221
100000,10,20,88664245
100000,10,21,88630157
100000,10,22,88668122
100000,10,23,88695929
100000,10,24,88601171
100000,10,25,88597664
100000,10,26,88662478
100000,10,27,88588869
100000,10,28,88611564
100000,10,29,88716093
100000,10,30,88626908
100000,10,31,88707082
100000,10,32,88588913
100000,10,33,88593376
100000,10,34,88709002
100000,10,35,88624131
100000,10,36,88763084
100000,10,37,88530743
100000,10,38,88914774
100000,10,39,88739304
100000,10,40,88290256
100000,10,41,88517867
100000,10,42,88683274
100000,10,43,88708547
100000,10,44,88570977
100000,10,45,88679259
100000,10,46,88560056
100000,10,47,88734943
100000,10,48,88598298
100000,10,49,88776530
100000,10,50,88674765
100000,10,51,88566575
100000,10,52,88658800
100000,10,53,88665704
100000,10,54,88871161
100000,10,55,88343863
100000,10,56,88563997
100000,10,57,88789998
100000,10,58,88829499
100000,10,59,88548269
100000,10,60,88415522
100000,10,61,88654025
100000,10,62,88600299
100000,10,63,88811562
100000,10,64,88500267
100000,10,65,88640591
100000,10,66,90789126
100000,10,67,86564952
100000,10,68,88643389
100000,10,69,88715049
100000,10,70,88608980
100000,10,71,88624887
100000,10,72,88544847
100000,10,73,88790114
100000,10,74,88652239
100000,10,75,88521219
100000,10,76,88636765
100000,10,77,88753081
100000,10,78,88609770
100000,10,79,88622206
100000,10,80,88694245
100000,10,81,88570159
100000,10,82,88523237
100000,10,83,88665783
100000,10,84,88892703
100000,10,85,88581717
100000,10,86,88868302
100000,10,87,88661733
100000,10,88,88361604
100000,10,89,88597598
100000,10,90,102248537
100000,10,91,107500141
100000,10,92,107687750
100000,10,93,108066335
100000,10,94,106712393
100000,10,95,107499063
100000,10,96,107507115
100000,10,97,107519291
100000,10,98,107672308
100000,10,99,107390814
100000,25,0,268722511
100000,25,1,268944876
100000,25,2,268711932
100000,25,3,268830539
100000,25,4,268721653
100000,25,5,268923428
100000,25,6,268753363
100000,25,7,268573055
100000,25,8,268837959
100000,25,9,268769593
100000,25,10,268915810
100000,25,11,268733785
100000,25,12,268661480
100000,25,13,268811285
100000,25,14,269116735
100000,25,15,268622310
100000,25,16,268603722
100000,25,17,268887883
100000,25,18,268666436
100000,25,19,268841398
100000,25,20,268958022
100000,25,21,268663404
100000,25,22,268679110
100000,25,23,268857400
100000,25,24,268743355
100000,25,25,268796591
100000,25,26,268852493
100000,25,27,268918945
100000,25,28,268960768
100000,25,29,268499637
100000,25,30,268666397
100000,25,31,268901236
100000,25,32,269284991
100000,25,33,268319655
100000,25,34,268823398
100000,25,35,268609735
100000,25,36,268775048
100000,25,37,269233566
100000,25,38,268422260
100000,25,39,269002097
100000,25,40,268514477
100000,25,41,268962862
100000,25,42,268714684
100000,25,43,268884392
100000,25,44,268737820
100000,25,45,269202999
100000,25,46,268697686
100000,25,47,268432696
100000,25,48,268812713
100000,25,49,268836451
100000,25,50,268655700
100000,25,51,268818471
100000,25,52,268725292
100000,25,53,268968925
100000,25,54,268659040
100000,25,55,268816770
100000,25,56,268741030
100000,25,57,269132072
100000,25,58,268563474
100000,25,59,268843306
100000,25,60,268597604
100000,25,61,268895402
100000,25,62,268691339
100000,25,63,268935633
100000,25,64,268660390
100000,25,65,269119025
100000,25,66,268505161
100000,25,67,269044136
100000,25,68,268394767
100000,25,69,268862134
100000,25,70,268947698
100000,25,71,268524410
100000,25,72,269035588
100000,25,73,268584576
100000,25,74,268792071
100000,25,75,268801185
100000,25,76,268797249
100000,25,77,268788031
100000,25,78,268700467
100000,25,79,268900303
100000,25,80,268774307
100000,25,81,268786791
100000,25,82,268907586
100000,25,83,268639126
100000,25,84,268829433
100000,25,85,268942166
100000,25,86,268506482
100000,25,87,268835326
100000,25,88,268810775
100000,25,89,268770526
100000,25,90,268937271
100000,25,91,269027544
100000,25,92,268517160
100000,25,93,268822227
100000,25,94,268887568
100000,25,95,268664054
100000,25,96,268998993
100000,25,97,268717704
100000,25,98,268607153
100000,25,99,268929615
100000,50,0,537535813
100000,50,1,537602932
100000,50,2,537444408
100000,50,3,537588452
100000,50,4,537900428
100000,50,5,537182327
100000,50,6,537687372
100000,50,7,537561102
100000,50,8,537605576
100000,50,9,537521677
100000,50,10,537501245
100000,50,11,537690708
100000,50,12,537510837
100000,50,13,537746980
100000,50,14,537692285
100000,50,15,537398492
100000,50,16,537621639
100000,50,17,537457349
100000,50,18,537715225
100000,50,19,537714647
100000,50,20,537413736
100000,50,21,537616450
100000,50,22,537749387
100000,50,23,537354626
100000,50,24,537555199
100000,50,25,537479255
100000,50,26,537653768
100000,50,27,537618245
100000,50,28,537408251
100000,50,29,537738612
100000,50,30,537566119
100000,50,31,537617556
100000,50,32,537495172
100000,50,33,537592977
100000,50,34,537923399
100000,50,35,537221586
100000,50,36,537705472
100000,50,37,537665748
100000,50,38,537422602
100000,50,39,537608533
100000,50,40,537518181
100000,50,41,537553892
100000,50,42,537484440
100000,50,43,537619162
100000,50,44,537938209
100000,50,45,537136571
100000,50,46,537642356
100000,50,47,537795036
100000,50,48,537670852
100000,50,49,537191190
100000,50,50,537483813
100000,50,51,537726063
100000,50,52,537649573
100000,50,53,537574058
100000,50,54,538198679
100000,50,55,537222592
100000,50,56,538055444
100000,50,57,536787740
100000,50,58,537696278
100000,50,59,537473958
100000,50,60,537538380
100000,50,61,537523495
100000,50,62,537729616
100000,50,63,537645083
100000,50,64,537518740
100000,50,65,537471854
100000,50,66,537614272
100000,50,67,537574909
100000,50,68,537881210
100000,50,69,537297043
100000,50,70,537703412
100000,50,71,537463758
100000,50,72,537616494
100000,50,73,537491079
100000,50,74,537746652
100000,50,75,537409079
100000,50,76,537566320
100000,50,77,537753378
100000,50,78,537470666
100000,50,79,537562284
100000,50,80,537580993
100000,50,81,537582468
100000,50,82,537553837
100000,50,83,537468491
100000,50,84,537669655
100000,50,85,537483392
100000,50,86,537661473
100000,50,87,537574410
100000,50,88,537507632
100000,50,89,537797089
100000,50,90,537419395
100000,50,91,537467528
100000,50,92,537874665
100000,50,93,537307805
100000,50,94,537584754
100000,50,95,537501388
100000,50,96,537608884
100000,50,97,537644507
100000,50,98,537672967
100000,50,99,537538453
100000,100,0,1075283779
100000,100,1,1075014987
100000,100,2,1075364934
100000,100,3,1075673558
100000,100,4,1074708030
100000,100,5,1074953132
100000,100,6,1075307146
100000,100,7,1075150877
100000,100,8,1075163210
100000,100,9,1075117971
100000,100,10,1075087200
100000,100,11,1075163367
100000,100,12,1075186832
100000,100,13,1075101794
100000,100,14,1075240435
100000,100,15,1075012354
100000,100,16,1075183084
100000,100,17,1075154546
100000,100,18,1075217529
100000,100,19,1075109942
100000,100,20,1075243008
100000,100,21,1075144582
100000,100,22,1075166848
100000,100,23,1075066194
100000,100,24,1075129823
100000,100,25,1075305838
100000,100,26,1075120844
100000,100,27,1075071771
100000,100,28,1075246965
100000,100,29,1075178444
100000,100,30,1075256551
100000,100,31,1075127890
100000,100,32,1075125365
100000,100,33,1075072984
100000,100,34,1075103271
100000,100,35,1075252469
100000,100,36,1075180922
100000,100,37,1075321419
100000,100,38,1074974644
100000,100,39,1075594037
100000,100,40,1074982049
100000,100,41,1075168774
100000,100,42,1075237384
100000,100,43,1075161033
100000,100,44,1075085590
100000,100,45,1075128136
100000,100,46,1075329992
100000,100,47,1075002062
100000,100,48,1075134740
100000,100,49,1075704748
100000,100,50,1074879145
100000,100,51,1075217031
100000,100,52,1074853976
100000,100,53,1075022170
100000,100,54,1075284434
100000,100,55,1075158170
100000,100,56,1075202146
100000,100,57,1075210342
100000,100,58,1075144540
100000,100,59,1075164224
100000,100,60,1075310298
100000,100,61,1075052224
100000,100,62,1075044390
100000,100,63,1075104599
100000,100,64,1075165870
100000,100,65,1075023738
100000,100,66,1075219821
100000,100,67,1075061332
100000,100,68,1075220647
100000,100,69,1075197277
100000,100,70,1075087268
100000,100,71,1075390117
100000,100,72,1074896664
100000,100,73,1075155462
100000,100,74,1075095141
100000,100,75,1075213005
100000,100,76,1075051909
100000,100,77,1075131149
100000,100,78,1075295031
100000,100,79,1075392872
100000,100,80,1074809043
100000,100,81,1075145718
100000,100,82,1075123027
100000,100,83,1075161335
100000,100,84,1075095500
100000,100,85,1075217075
100000,100,86,1075104083
100000,100,87,1075299949
100000,100,88,1075167747
100000,100,89,1075122933
100000,100,90,1075022319
100000,100,91,1246334230
100000,100,92,903937659
100000,100,93,1075113858
100000,100,94,1075077462
100000,100,95,1075393661
100000,100,96,1075306872
100000,100,97,1074944232
100000,100,98,1075022424
100000,100,99,1075052151
